,gender,ever_married,age,graduated,profession,work_experience,spending_score,family_size,customer_category,group
5502,1.0,0.0,31.0,0.0,5.0,2.0,0.0,5.0,1.0,Experienced
5503,0.0,0.0,51.0,1.0,0.0,0.0,0.0,1.0,5.0,Experienced
5504,1.0,0.0,42.0,1.0,0.0,6.35234995645909,0.0,1.0,5.0,Spender
5505,1.0,1.0,58.0,1.0,1.0,1.0,2.0,2.0,5.0,Young
5506,1.0,1.0,50.0,1.0,3.0,1.0,1.0,4.0,5.0,Young
5507,1.0,1.0,71.0,1.0,7.0,1.0,2.0,2.0,5.0,Young
5508,1.0,0.0,82.0,0.43511904761904757,7.0,1.0,0.0,2.0,3.0,Young
5509,1.0,1.0,49.0,0.0,4.0,9.0,2.0,5.0,2.0,Spender
5510,1.0,1.0,53.0,1.0,0.0,4.0,1.0,2.0,5.0,Young
5511,0.0,0.0,31.0,0.0,2.0,1.0,0.0,1.0,2.0,Experienced
5512,0.0,0.0,21.0,0.0,5.0,9.0,0.0,7.0,3.0,Spender
5513,1.0,1.0,61.0,1.0,4.0,0.0,2.0,2.0,5.0,Young
5514,1.0,0.0,35.0,1.0,0.0,1.0,0.0,2.0,5.0,Experienced
5515,1.0,1.0,47.0,1.0,8.0,0.0,0.0,2.0,3.0,Experienced
5516,1.0,0.1,28.0,0.0,3.0,5.54302380952381,0.0,2.0,5.0,Spender
5517,0.0,1.0,38.0,1.0,0.0,0.0,1.0,3.0,5.0,Young
5518,1.0,0.0,39.0,1.0,3.0,1.0,0.0,1.0,3.0,Experienced
5519,1.0,1.0,55.0,1.0,0.0,1.0,0.0,2.0,5.0,Young
5520,0.0,0.0,19.0,0.0,5.0,0.0,0.0,3.0,5.0,Experienced
5521,0.0,1.0,58.0,0.0,2.0,1.503309523809524,1.0,2.0,3.0,Young
5522,0.0,1.0,76.0,0.0,7.0,1.0,2.0,2.0,5.0,Young
5523,1.0,0.0,19.0,0.0,5.0,0.9949577065327098,0.0,4.0,5.0,Experienced
5524,0.0,1.0,51.0,1.0,0.0,8.0,0.0,2.0,5.0,Spender
5525,1.0,0.0,39.0,1.0,0.0,5.0,0.0,2.0,5.0,Spender
5526,1.0,0.0,22.0,0.0,5.0,0.0,0.0,3.0,2.0,Experienced
5527,0.0,1.0,47.0,1.0,1.0,4.546,1.0,5.0,1.0,Young
5528,1.0,0.0,32.0,0.0,5.0,8.0,0.0,4.0,3.915,Spender
5529,0.0,1.0,30.0,0.0,2.0,0.0,1.0,2.0,5.0,Young
5530,0.0,1.0,35.0,1.0,6.0,13.0,2.0,7.0,5.0,Spender
5531,1.0,0.0,35.0,1.0,3.0,13.0,0.0,2.0,3.0,Spender
5532,0.0,1.0,42.0,1.0,0.0,1.0,0.0,1.8741666666666668,5.0,Young
5533,0.0,1.0,35.0,1.0,5.0,12.0,1.0,2.0,1.0,Spender
5534,1.0,1.0,36.0,1.0,0.0,7.0,1.0,2.0,5.0,Spender
5535,1.0,0.0,18.0,0.0,5.0,0.0,0.0,5.0,3.0,Experienced
5536,1.0,1.0,75.0,0.0,4.0,1.0,2.0,2.0,5.0,Young
5537,1.0,0.0,46.0,1.0,0.0,3.0,0.0,1.0,5.0,Experienced
5538,1.0,1.0,68.0,0.0,0.0,0.0,0.0,2.0,5.0,Young
5539,1.0,1.0,67.0,1.0,1.0,1.0,1.0,2.0,5.0,Young
5540,0.0,1.0,50.0,0.0,2.0,1.0,1.0,4.0,5.0,Young
5541,1.0,0.0,32.0,0.0,0.0,0.0,0.0,4.0,4.0,Experienced
5542,1.0,0.0,21.0,0.0,5.0,1.0,0.0,5.0,3.0,Experienced
5543,0.0,1.0,48.0,1.0,0.0,9.0,2.0,4.0,2.0,Spender
5544,1.0,1.0,37.0,1.0,3.0,9.0,1.0,2.0,5.0,Spender
5545,1.0,1.0,41.0,1.0,0.0,0.0,0.0,2.0,5.0,Young
5546,0.0,1.0,63.0,1.0,4.0,0.0,2.0,5.0,5.0,Young
5547,1.0,0.0,42.0,1.0,0.0,9.0,0.0,1.0,5.0,Spender
5548,0.0,1.0,49.0,1.0,2.0,1.0,2.0,5.0,2.0,Young
5549,1.0,0.0,23.0,0.0,5.0,0.0,0.0,4.0,2.0,Experienced
5550,1.0,0.0,31.0,0.0,3.0,0.0,0.0,3.0,5.0,Experienced
5551,1.0,0.0,45.0,1.0,0.0,9.0,0.0,1.0,5.0,Spender
5552,1.0,1.0,21.0,0.0,3.0,0.0,0.0,3.0,5.0,Experienced
5553,1.0,1.0,55.0,1.0,3.0,0.0,0.0,4.0,3.0,Young
5554,0.0,0.0,26.0,1.0,0.0,2.0,0.0,2.0,5.0,Experienced
5555,1.0,0.0,51.0,1.0,0.0,5.176722222222224,0.0,1.0,5.0,Spender
5556,1.0,0.0,27.0,0.0,1.0,1.0,0.0,3.0,5.0,Experienced
5557,1.0,0.0,41.0,1.0,3.0,11.0,0.0,4.0,5.0,Spender
5558,1.0,1.0,43.0,0.0,4.0,3.64,2.0,8.0,3.0,Young
5559,0.0,1.0,28.0,1.0,0.0,0.0,0.0,2.0,5.0,Experienced
5560,1.0,1.0,47.0,0.0,2.0,1.0,1.0,3.0,5.0,Young
5561,0.0,0.0,25.0,0.0,1.0,8.0,0.0,3.53,5.0,Spender
5562,0.0,1.0,72.0,1.0,2.0,0.0,2.0,2.0,3.0,Young
5563,1.0,0.0,23.0,0.0,5.0,0.0,0.0,4.0,5.0,Experienced
5564,1.0,1.0,48.0,1.0,0.0,1.0,0.0,3.0,5.0,Young
5565,0.0,1.0,33.0,1.0,0.0,8.0,1.0,3.0,5.0,Spender
5566,1.0,1.0,31.0,1.0,5.0,9.0,0.0,2.2426666666666666,5.0,Spender
5567,1.0,1.0,72.0,1.0,4.0,8.0,2.0,2.0,5.0,Young
5568,1.0,1.0,66.0,0.0,4.0,1.0,0.0,2.0,5.0,Young
5569,0.0,0.0,33.0,1.0,5.0,0.0,0.0,4.0,1.0,Experienced
5570,0.0,1.0,70.0,1.0,0.0,0.0,2.0,2.0,5.0,Young
5571,0.0,0.0,35.0,1.0,0.0,7.0,0.0,1.0,5.0,Spender
5572,1.0,0.0,38.0,1.0,0.0,1.0,0.0,1.0,5.0,Experienced
5573,0.0,1.0,51.0,1.0,0.0,1.0,1.0,4.0,5.0,Young
5574,1.0,1.0,67.0,1.0,6.0,1.0,1.0,2.0,1.0,Young
5575,0.0,0.0,46.0,1.0,0.0,3.0,0.0,2.0,5.0,Experienced
5576,0.0,0.0,47.0,0.0,3.0,0.0,0.0,1.0,3.0,Experienced
5577,1.0,1.0,55.0,1.0,0.0,1.0,0.0,1.0,2.0,Young
5578,1.0,1.0,51.0,0.0,4.0,9.0,2.0,2.0,5.0,Spender
5579,0.0,1.0,47.0,1.0,0.0,0.0,0.0,1.0,5.0,Young
5580,1.0,1.0,31.0,0.0,6.0,9.0,0.0,1.0,3.0,Spender
5581,0.0,0.0,30.0,0.0,5.0,0.0,0.0,9.0,5.0,Experienced
5582,1.0,0.0,26.0,0.0,5.0,0.0,0.0,4.0,3.0,Experienced
5583,1.0,1.0,60.0,1.0,4.0,0.0,2.0,4.0,5.0,Young
5584,1.0,0.0,21.0,0.0,5.0,0.8962917943474242,0.0,4.0,5.0,Experienced
5585,1.0,0.0,19.0,0.0,1.0,0.0,0.0,3.0,3.0,Experienced
5586,0.0,1.0,60.0,1.0,0.0,1.0,1.0,3.0,5.0,Young
5587,1.0,0.0,25.0,1.0,5.0,0.0,0.0,3.0,5.0,Experienced
5588,0.0,0.0,21.0,0.0,5.0,0.0,0.0,4.441357142857143,1.0,Experienced
5589,0.0,0.0,25.0,1.0,2.0,3.8475,0.0,2.0,2.0,Experienced
5590,1.0,1.0,36.0,1.0,1.0,7.0,1.0,2.0,5.0,Spender
5591,0.0,1.0,52.0,1.0,2.0,1.0,1.0,5.0,3.0,Young
5592,0.0,1.0,83.0,1.0,7.0,1.0,2.0,2.0,5.0,Young
5593,0.0,1.0,56.0,1.0,0.0,0.0,2.0,5.0,2.0,Young
5594,0.0,1.0,47.0,1.0,2.0,0.0,1.0,4.0,5.0,Young
5595,1.0,1.0,40.0,1.0,0.0,1.0,1.0,2.0,5.0,Young
5596,1.0,1.0,67.0,1.0,7.0,0.0,2.0,2.0,1.0,Young
5597,1.0,0.0,41.0,1.0,0.0,0.0,0.0,2.0,2.0,Experienced
5598,0.0,1.0,40.0,0.0,3.0,0.0,0.0,4.0,3.0,Experienced
5599,1.0,1.0,29.0,1.0,1.0,1.0,0.0,3.0,5.0,Experienced
5600,0.0,0.0,41.0,1.0,0.0,10.0,0.0,1.0,5.0,Spender
5601,1.0,1.0,50.0,0.0,4.0,1.0,2.0,4.0,5.0,Young
5602,1.0,1.0,38.0,1.0,9.0,9.0,1.0,2.0,5.0,Spender
5603,0.0,0.0,33.0,0.0,8.0,9.0,0.0,4.0,1.0,Spender
5604,0.0,0.0,48.0,0.0,5.0,0.0,0.0,4.0,5.0,Experienced
5605,1.0,0.0,37.0,1.0,0.0,8.0,0.0,1.0,5.0,Spender
5606,1.0,1.0,37.0,1.0,0.0,1.0,1.0,2.0,5.0,Young
5607,0.0,1.0,36.0,1.0,3.0,0.0,1.0,3.0,5.0,Young
5608,1.0,0.0,63.0,1.0,0.0,0.0,0.0,1.0,1.0,Experienced
5609,0.0,0.0,22.0,0.0,5.0,1.0,0.0,4.0,5.0,Experienced
5610,1.0,1.0,41.0,1.0,0.0,3.0,1.0,3.0,5.0,Young
5611,0.0,0.0,42.0,1.0,0.0,12.0,0.0,1.0,5.0,Spender
5612,1.0,0.0,26.0,1.0,1.0,0.0,0.0,5.0,5.0,Experienced
5613,0.0,0.0,35.0,1.0,0.0,0.0,0.0,3.0,5.0,Experienced
5614,1.0,1.0,78.0,0.0,7.0,0.9193888888888889,2.0,2.0,5.0,Young
5615,1.0,0.0,57.0,1.0,3.0,4.0,0.0,1.0,4.42,Spender
5616,1.0,1.0,61.0,1.0,3.0,4.0,1.0,2.0,4.0,Young
5617,1.0,0.0,18.0,0.0,5.0,4.0,0.0,3.0,2.0,Experienced
5618,1.0,1.0,50.0,0.0,8.0,1.0,2.0,6.0,3.0,Young
5619,0.0,0.0,51.0,1.0,0.0,8.0,0.0,1.0,5.0,Spender
5620,0.0,0.0,19.0,0.0,5.0,8.0,0.0,4.78,2.0,Spender
5621,1.0,1.0,65.0,1.0,4.0,1.0,2.0,2.0,5.0,Young
5622,1.0,0.0,26.0,1.0,5.0,1.0,0.0,3.0,5.0,Experienced
5623,1.0,1.0,50.0,1.0,0.0,0.0,1.0,2.0,5.0,Young
5624,0.0,0.0,36.0,1.0,0.0,5.0,0.0,1.5239999999999998,5.0,Spender
5625,1.0,1.0,71.0,1.0,7.0,2.0,2.0,2.2158333333333333,5.0,Young
5626,0.0,1.0,75.0,0.0,7.0,0.0,2.0,2.0,5.0,Young
5627,0.0,0.0,52.0,1.0,5.0,0.0,0.0,1.0,2.0,Experienced
5628,0.0,0.0,31.0,0.0,5.0,4.0,0.0,3.0,5.0,Experienced
5629,1.0,1.0,80.0,1.0,7.0,0.9491723276723276,0.0,1.0,5.0,Young
5630,1.0,0.0,33.0,0.0,1.0,0.0,0.0,3.0,5.0,Experienced
5631,0.0,1.0,57.0,1.0,0.0,0.0,1.0,4.0,5.0,Young
5632,1.0,1.0,67.0,1.0,4.0,1.0,2.0,2.0,5.0,Young
5633,0.0,0.0,30.0,0.0,8.0,0.0,0.0,4.0,5.0,Experienced
5634,1.0,1.0,82.0,1.0,7.0,0.691515873015873,0.0,2.0,5.0,Young
5635,1.0,0.0,23.0,0.0,5.0,1.0,0.0,4.0,3.0,Experienced
5636,1.0,1.0,62.0,0.0,3.0,1.0,1.0,2.0,5.0,Young
5637,1.0,1.0,70.0,1.0,0.0,1.0,1.0,2.0,5.0,Young
5638,1.0,1.0,38.0,1.0,1.0,4.0,1.0,4.0,2.0,Young
5639,0.0,0.0,32.0,0.0,8.0,11.0,0.0,6.0,5.0,Spender
5640,1.0,0.64,43.0,1.0,0.0,0.0,0.0,2.0,2.0,Experienced
5641,0.0,1.0,59.0,0.0,2.0,1.12,1.0,4.0,5.0,Young
5642,1.0,0.0,28.0,1.0,5.0,0.0,0.0,5.0,5.0,Experienced
5643,1.0,1.0,42.0,1.0,0.0,1.0,1.0,3.0,5.0,Young
5644,1.0,1.0,87.0,0.0,7.0,0.65,0.0,1.0,2.0,Young
5645,0.0,0.0,26.0,0.0,8.0,0.0,0.0,4.0,3.0,Experienced
5646,1.0,1.0,59.0,1.0,3.0,0.0,0.0,2.97,3.0,Young
5647,0.0,0.0,30.0,0.0,2.0,1.0,0.0,3.0,3.0,Experienced
5648,0.0,1.0,30.0,1.0,6.0,9.0,0.0,2.0,5.0,Spender
5649,0.0,0.0,19.0,0.0,8.0,1.0,0.0,4.0,5.0,Experienced
5650,1.0,1.0,31.0,1.0,0.0,8.0,1.0,2.0,5.0,Spender
5651,1.0,1.0,88.0,1.0,7.0,0.0,2.0,2.0,5.0,Young
5652,1.0,1.0,40.0,1.0,0.0,0.0,0.0,3.0,0.0,Experienced
5653,0.0,0.0,21.0,0.0,5.0,8.0,0.0,2.0,5.0,Spender
5654,1.0,0.0,38.0,1.0,0.0,1.0,0.0,1.0,2.0,Experienced
5655,0.0,0.0,36.0,1.0,6.0,6.0,0.0,1.0,2.0,Spender
5656,1.0,1.0,47.0,0.0,3.0,1.0,0.0,1.0,5.0,Young
5657,0.0,0.0,30.0,1.0,3.0,1.0,0.0,4.0,3.0,Experienced
5658,0.0,0.0,35.0,1.0,5.0,9.0,0.0,2.0,1.0,Spender
5659,1.0,1.0,58.0,1.0,0.0,1.0,1.0,3.0,5.0,Young
5660,0.0,1.0,52.0,1.0,2.0,0.0,2.0,5.0,5.0,Young
5661,1.0,1.0,46.0,1.0,0.0,0.0,2.0,4.0,2.0,Young
5662,1.0,1.0,47.0,1.0,3.0,1.018888888888889,1.0,4.0,5.0,Young
5663,0.0,1.0,45.0,1.0,0.0,0.0,1.0,5.0,3.0,Young
5664,1.0,1.0,60.0,0.0,3.0,2.395,0.0,2.0,2.0,Young
5665,1.0,1.0,35.0,1.0,0.0,12.0,1.0,2.0,5.0,Spender
5666,1.0,1.0,71.0,1.0,7.0,0.0,1.0,2.0,5.0,Young
5667,1.0,1.0,36.0,1.0,0.0,0.0,1.0,5.0,5.0,Young
5668,0.0,0.0,53.0,1.0,2.0,0.0,0.0,1.0,5.0,Experienced
5669,1.0,0.0,53.0,0.0,2.0,1.0,0.0,3.0,3.0,Experienced
5670,1.0,0.0,31.0,1.0,0.0,9.0,0.0,1.0,5.0,Spender
5671,1.0,0.0,20.0,0.0,9.0,2.0,0.0,2.0,5.0,Experienced
5672,0.0,1.0,66.0,1.0,2.0,0.0,0.0,2.0,5.0,Young
5673,1.0,1.0,37.0,1.0,0.0,8.0,0.0,2.0,5.0,Spender
5674,0.0,1.0,47.0,1.0,0.0,0.0,2.0,5.0,5.0,Young
5675,0.0,1.0,66.0,1.0,7.0,1.0,2.0,3.0,5.0,Young
5676,0.0,0.0,25.0,0.0,5.0,1.0,0.0,3.0,5.0,Experienced
5677,0.0,0.0,43.0,1.0,0.0,2.0,0.0,1.0,4.701285714285714,Experienced
5678,0.0,0.0,30.0,1.0,2.0,9.0,0.0,5.0,5.0,Spender
5679,0.0,1.0,45.0,1.0,0.0,1.0,1.0,4.0,5.0,Young
5680,0.0,0.0,33.0,0.0,1.0,1.0,0.0,8.0,3.0,Experienced
5681,1.0,1.0,37.0,1.0,0.0,0.0,1.0,3.0,2.0,Young
5682,1.0,1.0,35.0,1.0,2.0,5.0,1.0,4.0,5.0,Spender
5683,1.0,0.0,21.0,0.0,5.0,1.0,0.0,4.0,3.539678006671246,Experienced
5684,1.0,1.0,50.0,1.0,0.0,13.0,0.0,1.0,5.0,Spender
5685,1.0,1.0,56.0,0.64,3.0,4.0,1.0,4.0,2.0,Young
5686,1.0,1.0,56.0,1.0,0.0,4.0,0.0,3.0,2.0,Young
5687,0.0,0.0,20.0,0.0,5.0,8.0,0.0,3.0,2.0,Spender
5688,1.0,1.0,59.0,0.0,4.0,1.0,2.0,2.0,5.0,Young
5689,1.0,0.0,21.0,0.0,5.0,0.0,0.0,4.0,5.0,Experienced
5690,1.0,1.0,37.0,1.0,3.0,1.0,1.0,3.0,3.0,Young
5691,0.0,1.0,68.0,1.0,0.0,1.0,0.0,1.0,3.0,Young
5692,1.0,1.0,33.0,0.0,4.0,9.0,2.0,2.0,5.0,Spender
5693,0.0,0.0,26.0,0.0,6.0,9.0,0.0,2.0,5.0,Spender
5694,0.0,0.0,43.0,0.0,8.0,0.0,0.0,2.0,3.0,Experienced
5695,1.0,1.0,52.0,0.0,4.0,1.0,0.0,5.0,4.01,Experienced
5696,1.0,0.0,37.0,1.0,0.0,8.0,0.0,1.0,2.0,Spender
5697,1.0,0.0,55.0,1.0,4.0,1.655,0.0,5.0,5.0,Experienced
5698,1.0,1.0,57.0,1.0,0.0,0.0,1.0,4.0,5.0,Young
5699,1.0,1.0,35.0,0.0,0.0,1.0,1.0,3.0,3.0,Young
5700,1.0,0.0,33.0,0.0,3.0,8.0,0.0,1.0,5.0,Spender
5701,1.0,1.0,68.0,1.0,0.0,0.0,2.0,2.01,5.0,Young
5702,1.0,1.0,60.0,1.0,0.0,1.0,0.0,1.0,2.0,Young
5703,1.0,1.0,52.0,1.0,0.0,0.0,0.0,2.0,5.0,Young
5704,1.0,0.0,18.0,0.0,5.0,1.2917768780926675,0.0,3.0,5.0,Experienced
5705,1.0,0.0,25.0,1.0,0.0,4.726309523809523,0.0,1.0,5.0,Spender
5706,1.0,0.0,35.0,1.0,3.0,0.0,0.0,3.0,6.0,Experienced
5707,1.0,0.0,18.0,0.0,1.0,0.0,0.0,6.0,3.0,Experienced
5708,0.0,1.0,77.0,1.0,7.0,0.0,2.0,2.0,5.0,Young
5709,1.0,0.0,18.0,0.0,5.0,0.0,0.0,5.0,2.0,Experienced
5710,1.0,0.0,18.0,0.0,5.0,0.0,0.0,3.0,5.0,Experienced
5711,0.0,0.0,25.0,0.0,5.0,0.0,0.0,5.0,1.0,Experienced
5712,1.0,1.0,49.0,1.0,3.0,0.0,0.0,1.0,5.0,Young
5713,0.0,0.0,37.0,1.0,8.0,0.0,0.0,1.0,3.0,Experienced
5714,1.0,1.0,49.0,1.0,0.0,1.0,1.0,2.0,5.0,Young
5715,1.0,1.0,26.0,1.0,3.0,1.0,1.0,2.0,5.0,Young
5716,1.0,0.0,45.0,1.0,3.0,0.0,0.0,1.0,5.0,Experienced
5717,0.0,0.0,42.0,1.0,0.0,0.0,0.0,1.0,3.0,Experienced
5718,1.0,1.0,48.0,0.0,8.0,0.0,0.0,5.0,5.0,Experienced
5719,1.0,0.0,23.0,0.0,5.0,1.0,0.0,4.0,5.0,Experienced
5720,0.0,1.0,52.0,1.0,2.0,4.0,2.0,2.0,3.0,Young
5721,1.0,1.0,81.0,1.0,3.0,1.0,0.0,1.0,5.0,Young
5722,1.0,1.0,60.0,1.0,0.0,0.0,0.0,1.0,5.0,Young
5723,1.0,1.0,57.0,1.0,7.0,1.0,2.0,2.0,5.0,Young
5724,0.0,0.0,21.0,0.0,3.0,1.0,0.0,4.0,5.0,Experienced
5725,0.0,0.0,43.0,1.0,2.0,0.0,0.0,4.0,5.0,Experienced
5726,1.0,1.0,32.0,1.0,3.0,0.0,1.0,3.0,5.0,Young
5727,1.0,1.0,50.0,1.0,0.0,0.0,1.0,2.0,5.0,Young
5728,1.0,0.0,25.0,0.0,3.0,13.0,0.0,3.0,5.0,Spender
5729,1.0,0.0,25.0,0.0,5.0,1.0,0.0,4.0,1.0,Experienced
5730,1.0,1.0,56.0,1.0,0.0,1.0,1.0,4.0,5.0,Young
5731,0.0,0.0,36.0,1.0,0.0,9.0,0.0,2.0,5.0,Spender
5732,0.0,0.0,46.0,1.0,2.0,0.0,0.0,1.0,5.0,Experienced
5733,0.0,0.0,27.0,0.0,1.0,2.567047619047619,0.0,3.0,6.0,Experienced
5734,1.0,0.0,21.0,0.0,5.0,3.1147759740259744,0.0,4.0,2.0,Experienced
5735,0.0,1.0,49.0,1.0,3.0,1.0,2.0,1.0,5.0,Young
5736,1.0,0.0,22.0,0.0,5.0,0.4632878787878788,0.0,2.0,5.0,Experienced
5737,1.0,0.0,53.0,1.0,0.0,2.0,0.0,2.0,1.0,Experienced
5738,0.0,1.0,41.0,1.0,0.0,1.0,0.0,2.0,5.0,Young
5739,1.0,1.0,53.0,1.0,1.0,0.0,1.0,2.0,5.0,Young
5740,0.0,1.0,79.0,0.0,2.0,0.0,2.0,2.0,3.0,Young
5741,0.0,0.0,33.0,0.0,2.0,1.0,0.0,3.0,5.0,Experienced
5742,0.0,0.0,23.0,0.0,5.0,1.0,0.0,4.0,2.0,Experienced
5743,1.0,1.0,72.0,1.0,7.0,1.0,2.0,2.0,5.0,Young
5744,0.0,0.0,37.0,1.0,9.0,0.0,0.0,2.0,5.0,Experienced
5745,1.0,1.0,35.0,1.0,1.0,9.0,2.0,3.0,5.0,Spender
5746,0.0,1.0,42.0,0.0,9.0,3.58,1.0,4.78,3.0,Experienced
5747,0.0,0.0,28.0,1.0,1.0,1.0,0.0,3.0,2.0,Experienced
5748,1.0,1.0,36.0,0.0,5.0,1.0,0.0,2.0,2.0,Experienced
5749,1.0,0.0,38.0,1.0,0.0,0.0,0.0,1.0,2.0,Experienced
5750,0.0,1.0,43.0,1.0,0.0,4.0,2.0,3.0,5.0,Young
5751,1.0,1.0,47.0,0.0,4.0,0.0,2.0,4.0,5.0,Young
5752,1.0,0.0,22.0,0.0,8.0,1.0,0.0,3.0,5.0,Experienced
5753,1.0,1.0,82.0,0.0,4.0,1.0,2.0,4.0,3.0,Young
5754,0.0,0.0,32.0,0.0,5.0,1.5526666666666664,0.0,3.0,3.0,Experienced
5755,1.0,1.0,87.0,1.0,7.0,0.0,2.0,2.0,5.0,Young
5756,1.0,1.0,47.0,1.0,0.0,1.0,0.0,2.0,2.0,Experienced
5757,0.0,0.0,33.0,1.0,0.0,3.0,0.0,2.0,3.0,Experienced
5758,1.0,1.0,68.0,0.0,4.0,1.0,2.0,2.0,5.0,Young
5759,0.0,1.0,68.0,1.0,0.0,0.98625,1.0,2.0,5.0,Young
5760,1.0,1.0,45.0,1.0,4.0,8.0,2.0,4.0,5.0,Spender
5761,1.0,1.0,49.0,1.0,0.0,0.0,1.0,3.0,5.0,Young
5762,1.0,0.0,18.0,0.0,5.0,0.0,0.0,8.0,5.0,Experienced
5763,0.0,0.0,45.0,1.0,1.0,0.0,0.0,1.0,5.0,Experienced
5764,1.0,1.0,62.0,1.0,1.0,5.0,0.0,1.0,2.0,Spender
5765,0.0,1.0,75.0,1.0,7.0,0.0,0.0,1.0,5.0,Young
5766,0.0,1.0,59.0,1.0,6.0,0.0,1.0,4.0,5.0,Young
5767,0.0,1.0,39.0,1.0,0.0,1.0,1.0,4.0,5.0,Young
5768,1.0,1.0,39.0,0.0,3.0,1.0,1.0,5.0,3.0,Experienced
5769,1.0,1.0,68.0,0.0,4.0,1.0,2.0,2.0,3.0,Young
5770,1.0,1.0,62.0,1.0,9.0,0.0,1.0,3.0,5.0,Young
5771,1.0,1.0,50.0,1.0,4.0,0.0,2.0,4.0,5.0,Young
5772,1.0,1.0,47.0,1.0,4.0,8.0,2.0,4.0,5.0,Spender
5773,1.0,0.01,20.0,0.0,8.0,3.0,0.0,2.0,2.0,Experienced
5774,1.0,1.0,57.0,0.0,9.0,1.0,1.0,2.0,3.0,Young
5775,1.0,1.0,51.0,1.0,0.0,1.0,0.0,2.0,5.0,Young
5776,0.0,0.0,41.0,1.0,1.0,0.0,0.0,1.0,3.0,Experienced
5777,1.0,1.0,45.0,1.0,4.0,1.0,2.0,4.0,5.0,Young
5778,1.0,1.0,40.0,0.0,1.0,1.0,1.0,5.0,3.0,Young
5779,0.0,1.0,27.0,0.0,0.0,6.0,2.0,5.0,1.0,Spender
5780,1.0,1.0,43.0,0.0,3.0,3.0,0.0,2.81,5.0,Experienced
5781,1.0,1.0,73.0,1.0,0.0,1.0,1.0,2.0,5.0,Young
5782,1.0,1.0,43.0,1.0,2.0,0.0,1.0,2.0,5.0,Young
5783,0.0,1.0,82.0,1.0,7.0,0.9468412698412702,0.0,1.0,5.0,Young
5784,1.0,1.0,55.0,1.0,0.0,0.0,2.0,2.0,2.0,Young
5785,1.0,1.0,41.0,0.0,1.0,1.0,1.0,2.0,3.0,Young
5786,1.0,0.0,25.0,1.0,3.0,1.0,0.0,2.0,2.0,Experienced
5787,0.0,1.0,62.0,0.0,2.0,4.0,0.0,1.0,3.0,Young
5788,0.0,1.0,37.0,0.0,2.0,0.0,0.0,2.0,5.0,Experienced
5789,0.0,1.0,51.0,1.0,3.0,3.0403333333333338,1.0,2.0,3.0,Young
5790,1.0,1.0,69.0,0.0,7.0,0.0,0.0,1.0,5.0,Young
5791,0.0,1.0,89.0,1.0,3.0,6.0,1.0,4.0,1.0,Young
5792,1.0,0.0,29.0,1.0,5.0,3.7953333333333332,0.0,6.0,1.0,Experienced
5793,1.0,0.0,28.0,0.0,3.0,0.0,0.0,3.0,5.0,Experienced
5794,1.0,1.0,40.0,1.0,0.0,3.707154761904762,1.0,3.0,5.0,Young
5795,0.0,0.0,38.0,1.0,0.0,7.0,0.0,2.0,5.0,Spender
5796,1.0,0.0,18.0,0.0,5.0,3.0,0.0,4.0,5.0,Experienced
5797,1.0,1.0,81.0,1.0,7.0,1.0,2.0,2.0,5.0,Young
5798,1.0,1.0,45.0,1.0,4.0,2.0,1.0,4.0,1.0,Young
5799,1.0,1.0,42.0,0.0,4.0,1.0,2.0,5.0,5.0,Young
5800,1.0,0.0,36.0,0.0,8.0,0.0,0.0,1.0,5.0,Experienced
5801,1.0,1.0,30.0,1.0,3.0,0.0,0.0,2.0,5.0,Experienced
5802,0.0,0.0,33.0,1.0,5.0,0.0,0.0,3.0,5.0,Experienced
5803,1.0,1.0,37.0,0.0,0.0,0.0,1.0,2.0,5.0,Young
5804,1.0,1.0,35.0,0.0,0.0,9.0,0.0,3.0,6.0,Spender
5805,0.0,0.0,31.0,1.0,1.0,0.0,0.0,2.0,3.0,Experienced
5806,0.0,1.0,53.0,0.0,2.0,0.0,1.0,4.0,3.0,Young
5807,1.0,0.0,36.0,1.0,1.0,9.0,0.0,1.0,5.0,Spender
5808,1.0,1.0,37.0,1.0,3.0,0.0,0.0,2.0,3.0,Experienced
5809,1.0,1.0,80.0,1.0,7.0,2.0,0.0,1.0,5.0,Young
5810,1.0,1.0,30.0,1.0,1.0,8.0,1.0,2.0,5.0,Spender
5811,0.0,1.0,39.0,0.0,2.0,4.911785714285714,1.0,3.0,5.0,Spender
5812,0.0,0.0,18.0,0.0,8.0,4.206833333333333,0.0,4.4525,2.0,Experienced
5813,1.0,0.0,32.0,0.0,1.0,3.0,0.0,3.0,6.0,Experienced
5814,1.0,1.0,49.0,1.0,8.0,0.0,0.0,5.0,5.0,Experienced
5815,1.0,1.0,67.0,1.0,4.0,0.0,2.0,4.0,5.0,Young
5816,1.0,0.0,47.0,0.0,3.0,1.0,0.0,1.0,5.0,Experienced
5817,1.0,1.0,35.0,0.0,2.0,1.0,0.0,6.0,5.0,Experienced
5818,0.0,1.0,26.0,0.0,8.0,0.0,0.0,5.0,3.0,Experienced
5819,0.0,0.0,43.0,1.0,0.0,1.0,0.0,1.0,2.0,Experienced
5820,0.0,0.0,30.0,0.0,5.0,4.425428571428571,0.0,3.4333333333333336,4.27,Experienced
5821,1.0,0.0,29.0,1.0,1.0,0.0,0.0,2.0,2.0,Experienced
5822,0.0,1.0,20.0,0.0,8.0,0.0,2.0,2.0,2.0,Young
