Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDR34,OUT027,5331.466424773572
FDU04,OUT045,2010.7004506573485
FDE35,OUT019,296.3747013212732
NCD31,OUT035,2764.5531096681207
FDJ56,OUT035,1655.6457395353927
NCU53,OUT046,2613.028751932205
FDD39,OUT035,3714.47693443353
NCU17,OUT019,367.832883509845
FDJ20,OUT046,1910.6699968516257
NCW41,OUT018,2333.9133347257193
FDL52,OUT035,672.5046380348542
FDS39,OUT035,2191.341312476471
DRJ47,OUT045,2801.9821645969705
FDP13,OUT010,332.92709755282044
DRK39,OUT010,457.1083686204048
FDF28,OUT010,481.6749686687033
FDB09,OUT045,2057.654917177293
FDM51,OUT046,1646.6138053084323
DRM49,OUT018,643.4828843864392
DRF23,OUT013,2861.5616488834503
DRH01,OUT035,2928.6676430485954
FDH12,OUT027,2700.015332030622
FDA28,OUT019,234.31203517479045
FDW37,OUT018,1182.682464148452
FDF02,OUT046,1644.3023715911127
DRL37,OUT046,658.9763431931407
NCF43,OUT046,2120.4108419844647
FDH08,OUT010,978.2587584727356
FDR34,OUT019,878.8242299619471
NCK19,OUT049,3231.9653450927717
NCD55,OUT018,584.8765617085727
FDT27,OUT049,3883.916470777469
FDQ57,OUT045,2417.2747320130916
FDA47,OUT035,2648.95347700464
DRG15,OUT027,1729.2024316737488
FDE05,OUT018,2216.1742788049555
FDN46,OUT046,1643.3951612444102
FDX27,OUT027,2347.4847573874004
FDT51,OUT045,1729.1714953362514
FDU33,OUT013,717.7025509789465
FDJ16,OUT027,1578.7148591507246
FDD20,OUT019,257.0362319621656
FDT36,OUT049,666.1014847920674
DRF15,OUT027,3982.4504550504435
FDN52,OUT010,473.66817017938564
FDC22,OUT027,5163.605853709207
FDX15,OUT045,2572.481030806654
FDT13,OUT013,3141.5580995575046
FDU04,OUT017,2075.824153708261
FDU31,OUT019,617.0435212369948
FDW59,OUT027,2199.452413517276
NCO29,OUT046,2613.6924920856704
FDL15,OUT035,2511.896095172185
FDI41,OUT049,2431.1326614437526
FDQ48,OUT049,1659.231643446362
DRI39,OUT013,907.9943918066404
FDI08,OUT013,3709.2226014702073
FDC21,OUT049,1771.4774960609855
FDF58,OUT035,1033.9181184680747
FDS08,OUT010,318.28738417037084
FDE47,OUT045,2024.5526463903404
NCP18,OUT019,206.1060547071152
NCR41,OUT013,1514.114217677356
FDA27,OUT013,3499.2774163520335
FDA43,OUT035,3193.9391293934063
FDA49,OUT045,1338.8457950740008
NCE55,OUT018,2625.4946117333807
DRM49,OUT027,1205.973962170666
FDF22,OUT027,5162.228439635554
FDQ15,OUT018,1074.4099070108214
NCS54,OUT017,2939.1232030182587
NCY05,OUT013,658.9763431931407
FDR45,OUT046,3707.8757212647834
FDK57,OUT049,2051.688050093569
FDF41,OUT010,822.6297840502202
FDV21,OUT046,2104.7613182594177
FDD51,OUT046,713.1878890053392
FDF33,OUT046,1646.6138053084323
FDA38,OUT046,3697.9432061590455
FDR56,OUT045,3103.9895073019475
NCN41,OUT017,2064.339669685387
FDC60,OUT027,2222.0106151649175
FDB47,OUT045,3490.918054957123
DRH01,OUT013,2883.74391655908
FDW08,OUT046,1644.3023715911127
FDF38,OUT027,1056.3020175192498
FDY32,OUT017,2641.8356438514998
FDG34,OUT049,1658.3244330996597
FDG47,OUT019,733.2652664993483
NCF18,OUT035,3154.110998620362
FDL39,OUT019,525.2767067869398
NCH55,OUT035,2175.370921513397
DRJ35,OUT049,1000.7140601948832
FDS44,OUT035,3864.083124862478
DRE01,OUT018,3199.664696173274
FDY39,OUT013,3086.4083613861303
FDY32,OUT018,2337.6977517586342
FDR33,OUT027,2915.841726516032
NCP50,OUT049,1316.0827556759846
FDZ47,OUT018,1262.986900156287
FDU57,OUT049,2461.4070762898536
FDY44,OUT013,3100.1793384655093
DRH59,OUT018,985.5601167813653
FDB03,OUT027,5096.450182200427
FDY46,OUT045,3037.565493420668
FDM39,OUT045,2853.281968031547
FDY36,OUT035,1260.1977168423884
NCM55,OUT035,3284.9926363469826
FDJ50,OUT010,364.61532877887373
DRL60,OUT013,2458.02442696841
NCJ54,OUT049,3891.558145008892
FDX59,OUT017,659.3637429160607
FDI07,OUT013,3107.5266037751826
DRF51,OUT010,330.95145854690946
FDM14,OUT017,1670.6349999231584
FDP21,OUT045,3106.1835677268796
FDE40,OUT035,1088.0919193944592
FDE05,OUT035,2502.6779325347256
FDM13,OUT027,3308.2486275344204
FDC34,OUT027,4177.381688610447
NCI55,OUT018,1771.696249216124
NCE43,OUT018,2420.2783433481563
FDW58,OUT018,1351.662463874311
FDG60,OUT045,3584.9081056657565
FDV31,OUT017,2910.912858952199
FDR47,OUT013,3012.9834526874793
FDM60,OUT019,260.2751946430855
NCF06,OUT018,3277.862759667114
NCN26,OUT027,3070.855712757683
FDQ59,OUT049,1373.9672996587426
FDF09,OUT046,657.6263241332142
NCS06,OUT017,3849.12908024518
FDT44,OUT046,1899.6591847434258
FDI19,OUT017,3937.888376242176
FDT22,OUT017,1007.1100242997875
NCF54,OUT027,4699.063572927109
DRG25,OUT045,3142.7407575375473
FDB59,OUT017,3185.715156012069
FDQ37,OUT017,3009.749507163932
FDP56,OUT035,787.9517168704343
FDW44,OUT035,2943.3928416887634
FDJ26,OUT010,683.724976567313
FDU43,OUT018,3135.3503958561228
FDW33,OUT045,1601.385442461523
NCX53,OUT027,3313.8049315711296
FDN56,OUT010,442.7263644321557
DRF15,OUT049,2443.2832200647913
FDO33,OUT017,1925.5039699509946
FDZ39,OUT010,588.3923179433301
NCJ19,OUT017,914.6747751270947
FDU01,OUT035,3277.096836398767
FDT12,OUT035,3826.426093657645
NCM18,OUT018,861.1821603386074
FDP19,OUT017,2116.3053911762036
NCR42,OUT049,666.616355450393
FDN10,OUT046,1903.9009177854641
FDG44,OUT017,925.9854159415453
FDQ10,OUT046,2879.979873839084
DRH13,OUT049,1658.3244330996597
FDT52,OUT013,3795.394827408911
FDM56,OUT045,1712.6082060981303
NCO43,OUT010,593.5506069412634
NCV29,OUT035,2977.5272398963402
NCF06,OUT013,3837.732014825661
FDO50,OUT035,1505.2447466804076
FDT59,OUT013,3844.3204919662476
FDX40,OUT027,1057.6520365791762
FDE50,OUT017,3231.106815980288
FDX51,OUT017,3275.588876743323
NCD30,OUT018,1276.7808622381847
FDK15,OUT013,1643.3951612444102
FDL12,OUT045,962.6955278880243
FDK46,OUT017,3948.9471448905824
DRH49,OUT010,437.4126708240059
FDQ57,OUT046,2454.879682127868
FDY59,OUT017,1504.6878802484782
FDO09,OUT018,3157.187528713945
NCG30,OUT035,2092.544757777495
FDM09,OUT017,2749.717289720045
NCN17,OUT027,2700.015332030622
NCS42,OUT013,1438.6310133960098
FDD02,OUT019,247.06853465002297
FDE34,OUT013,3065.4438191829986
FDU38,OUT045,3081.788160087337
FDB33,OUT046,2560.764064561597
NCJ29,OUT017,1406.5378601764462
FDZ27,OUT035,774.1897999538526
FDI40,OUT013,1643.3951612444102
FDG22,OUT013,657.6263241332142
FDT51,OUT017,1794.2951983871621
FDF20,OUT018,2981.251070534356
FDV50,OUT035,2061.170182498733
FDT02,OUT049,662.7758267262299
DRC49,OUT017,2470.197949798161
FDF26,OUT049,2466.556019678594
FDV52,OUT035,1871.4319927639315
FDX59,OUT049,666.1014847920674
FDV25,OUT035,3850.235729098452
FDW23,OUT027,1057.6520365791762
FDE53,OUT018,1393.684475022623
FDA19,OUT017,2116.3053911762036
FDH22,OUT046,2095.80388987667
NCO41,OUT013,1531.005415087768
FDX12,OUT017,3979.9735575824184
FDF17,OUT013,3086.4083613861303
FDS11,OUT045,3752.9482793598904
FDR51,OUT035,2465.770466218928
FDT49,OUT010,583.9545091457575
FDC56,OUT013,2013.8706112721866
FDR13,OUT027,3070.855712757683
FDQ60,OUT035,2035.7172873586749
FDN38,OUT049,3962.5800352327856
NCL29,OUT013,2570.005694166188
FDO13,OUT027,4219.139612507495
FDE26,OUT018,2194.9694256629496
FDA31,OUT010,274.8276883880032
FDX14,OUT035,1257.0330739287074
FDA34,OUT045,2870.138753883835
FDF26,OUT013,2450.4406232192555
FDE38,OUT045,2692.355013026363
DRI11,OUT046,1906.6357173128793
FDQ60,OUT027,3053.9676019653634
FDL21,OUT027,1056.3020175192498
DRC12,OUT027,5179.499095532777
FDC47,OUT046,3639.827942028299
FDE57,OUT045,2076.5183678811563
FDT14,OUT045,1967.346230515692
NCZ53,OUT046,3083.538905750687
FDE28,OUT018,3164.0977515234604
FDR19,OUT035,2469.63121230244
NCF54,OUT019,315.2315171423517
FDZ08,OUT046,1305.0550484495075
NCJ05,OUT018,2177.6250438345173
FDF59,OUT046,2096.711100223373
NCO05,OUT035,1682.9332184957327
FDW24,OUT018,680.2428673429991
NCX42,OUT018,2434.716363107838
NCA53,OUT035,777.8452998324217
FDI45,OUT019,315.2315171423517
FDG46,OUT046,1902.8603985577329
FDM20,OUT010,941.853155723546
FDW11,OUT010,371.39401224961705
FDX08,OUT035,3087.210964679898
NCK17,OUT035,670.5743387101355
FDK32,OUT018,2210.457038572812
NCA42,OUT035,2660.379778032152
DRI01,OUT035,2934.3884738126
NCL55,OUT049,3922.760586202065
DRE25,OUT018,1284.369486945115
FDD14,OUT017,2991.6215961012326
FDB10,OUT046,3735.993089960841
DRN11,OUT035,2465.770466218928
FDP38,OUT018,680.2428673429991
NCA30,OUT017,3157.1337428903944
FDT15,OUT017,3208.1656644782406
NCP55,OUT018,791.1825702283627
FDF12,OUT035,2471.5431245851146
FDM21,OUT018,3141.2565855049984
FDX56,OUT035,3432.5867817551134
FDF10,OUT017,2474.211710216025
FDT32,OUT045,3039.1842854870165
FDM51,OUT018,1393.684475022623
NCR50,OUT018,2208.300511268767
FDI19,OUT049,3917.6046255124243
FDX21,OUT017,1663.896662543944
FDR31,OUT035,2493.0999462190703
FDY02,OUT013,3689.655047467386
NCA29,OUT045,2870.138753883835
NCX17,OUT046,2960.569937228443
FDM12,OUT045,3103.9895073019475
FDI53,OUT027,4204.095062289341
NCU30,OUT049,2701.493314935003
FDC56,OUT027,3245.895984788193
FDK27,OUT018,1782.7147615928548
NCK18,OUT017,2774.066887702593
FDB52,OUT019,771.1239974322689
DRG25,OUT027,5176.153161750164
FDZ13,OUT049,879.4103585000476
FDB57,OUT019,872.8985572614083
FDR40,OUT046,1360.6726091055768
NCO14,OUT019,305.54472396516337
NCN19,OUT045,3061.0273501951724
FDQ28,OUT019,206.1060547071152
FDO13,OUT018,2343.470410124821
FDK48,OUT013,1302.7978190428787
FDU07,OUT018,2194.9694256629496
FDW20,OUT046,1909.179839409337
FDV12,OUT010,569.8345286293327
FDH24,OUT013,2446.2123493526065
FDV59,OUT049,3627.76620817326
FDK57,OUT045,1971.8608924892994
FDL16,OUT027,1205.973962170666
NCQ17,OUT046,2445.291679830515
FDJ15,OUT018,2981.0243574761134
FDX24,OUT049,1492.8415928448917
FDT47,OUT046,1530.0982047410655
FDT10,OUT049,1001.5605213818424
FDZ37,OUT018,1146.0433619960597
FDW43,OUT027,5354.921143484451
DRN36,OUT017,1552.8668115808543
FDJ14,OUT045,1272.531291539758
FDA32,OUT013,3535.145367602433
FDJ38,OUT019,530.1608696566773
FDQ57,OUT017,2485.5431799045455
NCQ41,OUT019,514.0353586041891
FDG56,OUT049,1002.9712896015122
DRC13,OUT027,3243.9363849228926
FDV55,OUT035,2494.0815321829346
FDQ49,OUT045,2538.099897989334
FDE29,OUT010,360.8907041074085
FDR03,OUT013,3172.0360578613895
FDD45,OUT049,1492.8415928448917
FDN38,OUT010,849.2992462431854
FDT56,OUT046,912.5090537802477
FDT48,OUT045,3162.259513226388
FDU03,OUT049,3014.069070428189
FDC56,OUT010,554.5969517463454
NCO43,OUT027,2705.1642754193626
FDQ27,OUT017,1671.6580889011746
FDR03,OUT046,3402.145166526305
DRH23,OUT010,358.9415488798893
FDG22,OUT045,647.7054041862132
NCJ42,OUT013,1620.10102635402
FDR24,OUT046,1439.5382237427123
FDW60,OUT035,2929.357100939848
FDJ08,OUT013,3065.4438191829986
DRL59,OUT018,748.2702406349985
FDG60,OUT010,749.5102745828225
FDW27,OUT017,2485.5431799045455
FDX14,OUT018,1083.5709245000871
FDC20,OUT013,910.2518243736187
NCS29,OUT018,3071.087602200887
FDJ56,OUT046,1633.7990634489045
FDB20,OUT019,304.10975833225314
FDL28,OUT027,5253.521532891521
FDW01,OUT018,2198.8301717464615
FDL03,OUT046,3000.1141489836623
FDX22,OUT049,3744.8433694847176
FDJ21,OUT035,2539.320979449752
FDR31,OUT045,2419.3135965420893
FDG21,OUT035,2469.63121230244
FDS22,OUT027,1056.3020175192498
FDK08,OUT035,1665.2418373308985
FDE17,OUT018,2169.8636174772873
NCN30,OUT017,1554.5623302825818
FDT50,OUT046,1526.5005070342204
NCX42,OUT049,2701.493314935003
FDJ12,OUT035,3666.464587761766
NCA18,OUT027,3053.3852131728595
FDP23,OUT019,610.6326938232397
FDX12,OUT013,3724.1477721839624
FDN40,OUT018,2194.9694256629496
FDV48,OUT035,1337.8789459660961
NCY54,OUT013,2851.965551087944
FDL16,OUT010,320.5568759155041
FDR45,OUT018,3217.8438036439284
FDJ52,OUT046,2620.6125556813595
DRG01,OUT017,1326.8058217235896
FDP52,OUT013,3674.0732189658065
FDU58,OUT017,3205.0195724106993
FDL02,OUT045,1582.239172842856
FDG28,OUT013,3780.0673935275713
FDA19,OUT035,2128.866006030205
FDW46,OUT027,1768.8103268510704
NCD43,OUT049,1668.4825838508464
DRG39,OUT013,863.5031924529616
NCF55,OUT049,666.616355450393
FDJ07,OUT046,1909.793307767988
FDE08,OUT046,2423.4229990185377
FDP56,OUT019,289.6383130477009
FDT45,OUT045,879.2937049475715
FDF17,OUT018,2891.875357416758
FDX44,OUT046,1384.2441458111748
FDM28,OUT027,4828.776270233903
FDI36,OUT049,3194.386111784062
FDS07,OUT045,1857.0670771680348
FDD36,OUT045,1874.5375767528583
FDW11,OUT046,991.1738435799009
FDN40,OUT049,2461.4070762898536
NCQ18,OUT049,1553.7911578969442
NCQ54,OUT017,2777.9276337861047
NCS42,OUT045,1440.0382105375395
DRH39,OUT010,364.23303989924227
FDC09,OUT027,2723.785946133461
FDT08,OUT010,461.9558666773599
FDC08,OUT035,3971.871429456432
FDT20,OUT017,658.0137238561342
FDS35,OUT035,1091.6993710213642
FDX58,OUT018,2898.7082404639996
FDW58,OUT046,1521.4379128895084
DRD27,OUT046,1616.445526475451
FDH32,OUT019,390.77624240290857
FDS26,OUT035,3699.2970024720908
FDQ31,OUT046,1383.2308107532185
FDP11,OUT018,3024.6889987784384
FDD58,OUT017,1663.896662543944
FDM33,OUT045,3504.226166927269
FDZ16,OUT049,3229.9283180450116
NCS29,OUT010,706.3790206681365
NCM18,OUT019,296.3747013212732
FDP11,OUT049,3620.7741058081074
NCC42,OUT017,2156.9392843928526
DRM23,OUT046,2865.422394966962
NCN55,OUT027,5212.971249614743
FDK46,OUT013,3774.2742054293644
FDR01,OUT046,3122.744904480968
NCA05,OUT045,2222.302458588087
NCP43,OUT017,2981.9475100319655
FDR12,OUT010,303.08877759041997
FDQ01,OUT013,3482.6471968702485
FDM13,OUT046,2095.80388987667
FDQ19,OUT017,3926.120182747202
FDK56,OUT019,495.8158487776044
NCX06,OUT010,584.9075115260098
FDO56,OUT027,3079.6685153929207
FDU45,OUT045,1880.463249453397
FDI16,OUT019,325.4307227677553
FDL32,OUT046,1899.076795950922
FDA07,OUT046,2049.5654245996952
FDA14,OUT045,2407.032813825643
FDV46,OUT027,3335.9114152490174
NCO07,OUT035,3628.4018283181263
NCP41,OUT046,1647.5210156551348
FDY60,OUT018,1892.3524329803736
FDN38,OUT017,3944.3773423071248
FDO15,OUT046,1215.0804293534436
FDT60,OUT013,2040.884632649043
FDA55,OUT035,3978.4864517437404
FDE02,OUT010,559.3312204871243
DRJ39,OUT049,3727.4006733934034
FDV34,OUT035,1202.524207925922
FDS20,OUT027,5140.267196312382
FDF02,OUT027,2700.015332030622
FDW40,OUT017,2149.1778580356226
NCB43,OUT046,2958.8162617006483
FDR58,OUT017,1461.9380628192375
DRJ59,OUT035,662.3982209968416
NCD30,OUT017,1661.3508565145005
FDE14,OUT017,1554.5623302825818
FDC28,OUT018,1387.8533479901112
FDU16,OUT018,1109.9381367972821
NCD19,OUT035,929.0198940223262
FDU21,OUT046,658.9763431931407
FDV59,OUT027,5169.7717980511725
FDU03,OUT045,3056.954566215766
FDC33,OUT010,640.4006320809884
NCR42,OUT035,670.5743387101355
DRH59,OUT035,1249.2543459299586
NCM31,OUT035,2163.76135393976
FDS50,OUT035,3916.7725440802287
FDP39,OUT046,869.3678734864953
FDQ55,OUT013,1916.5472955357454
FDV36,OUT019,239.46097856353094
FDI05,OUT027,2116.5075596071315
FDS45,OUT027,2701.8232078749743
FDA39,OUT045,647.7054041862132
FDC37,OUT010,594.4578172879659
FDJ60,OUT027,4403.46590454772
DRQ35,OUT046,2045.1263656910812
NCJ06,OUT046,1990.5289365452059
NCY42,OUT018,2210.314655769334
DRM37,OUT049,3181.2141364683825
FDR14,OUT045,838.6854584462401
FDE51,OUT049,664.1258457861563
FDT33,OUT017,2761.9177749858873
FDR08,OUT013,1889.1273062346306
FDE36,OUT010,349.4275802433933
FDL22,OUT019,355.7528931249075
FDR44,OUT013,2095.80388987667
FDI56,OUT019,357.1636613445774
FDE47,OUT010,481.6749686687033
FDV27,OUT010,509.3774802546899
FDV10,OUT049,666.1014847920674
FDC40,OUT045,1268.923839912853
NCX41,OUT013,3488.4711436708953
NCQ38,OUT027,2703.2339760946443
FDV12,OUT027,2700.015332030622
FDE52,OUT017,1402.0231982028388
FDG20,OUT027,4701.635737508597
FDV16,OUT027,1057.6520365791762
FDI32,OUT017,1909.98219945495
FDJ32,OUT049,1000.7140601948832
FDN39,OUT018,2392.4710159468264
FDY34,OUT017,2774.066887702593
FDC14,OUT035,681.9605183357896
FDA55,OUT017,3941.1500389687676
FDZ50,OUT010,581.0716311137644
DRG13,OUT049,2668.003024039467
FDP01,OUT013,2288.9283520008007
NCG54,OUT017,2911.8200692989017
FDM13,OUT045,2053.794171093781
NCO18,OUT027,4834.515232236306
NCW41,OUT013,2448.829736857235
FDM52,OUT027,4006.124307252395
NCF55,OUT035,689.9781795335529
FDT09,OUT046,2114.5477370434683
NCM19,OUT035,1821.3265043833696
FDW12,OUT018,2210.314655769334
FDP15,OUT019,735.88839190566
FDK36,OUT045,741.4876180580487
FDZ25,OUT035,3027.6664572989002
NCW06,OUT049,3231.62918792425
FDW60,OUT046,2927.6098894935203
DRC49,OUT013,2445.291679830515
NCT17,OUT035,3274.327334611605
NCN06,OUT018,2343.470410124821
FDC45,OUT013,2855.3257359507015
DRJ47,OUT019,315.2315171423517
NCF06,OUT045,3922.6895472168117
FDE21,OUT010,560.9164345784761
DRG27,OUT013,657.0007041872296
FDW40,OUT049,2140.3869845273152
NCO53,OUT046,3050.7751432018285
FDE23,OUT049,729.5594566859038
FDQ16,OUT046,1620.10102635402
FDS26,OUT045,3555.142196775463
FDZ13,OUT010,319.6496655688016
FDS14,OUT049,2456.8924143162462
FDC10,OUT045,1873.009394935847
FDY16,OUT049,3147.531959263331
FDJ20,OUT035,2033.642593814011
FDV43,OUT035,683.3105373957161
FDZ32,OUT027,2723.785946133461
FDR23,OUT046,2871.1950533331487
FDN24,OUT035,916.909009981711
FDE34,OUT027,5125.640898974104
FDU31,OUT013,3534.429366359463
FDW33,OUT018,1387.8533479901112
FDU26,OUT046,1899.7110773660552
FDE20,OUT027,4445.754989600594
NCW05,OUT035,1651.2641743726704
FDB22,OUT018,2210.314655769334
FDO56,OUT046,1903.3185289929602
FDA19,OUT027,3328.800597573237
DRI39,OUT045,880.096356379556
FDH52,OUT018,860.8552302566972
FDZ50,OUT035,3197.2347509343567
NCN42,OUT035,2517.5289665156542
FDB53,OUT013,2443.3797675478404
DRG11,OUT017,1663.896662543944
DRK11,OUT027,4006.124307252395
FDQ60,OUT017,2060.478923601875
FDT36,OUT017,659.3637429160607
DRG25,OUT018,2949.8422901340714
DRJ23,OUT046,3080.040613580059
FDG05,OUT035,2638.2493379587045
NCK06,OUT018,1773.710393716691
FDU52,OUT017,2470.197949798161
FDW07,OUT018,1135.7303655663682
NCM17,OUT045,703.0594193975912
FDA22,OUT045,2687.2060696376225
NCA41,OUT018,2927.1736368500324
FDF38,OUT035,670.5743387101355
FDH52,OUT046,994.4694940271321
FDY58,OUT019,833.4142593365937
FDZ16,OUT045,3136.578177826088
NCM18,OUT017,1008.01723464649
FDA22,OUT018,2419.3711330014535
NCJ43,OUT035,2934.3884738126
FDI34,OUT027,5226.8165943419335
FDG56,OUT046,990.5935633151087
FDS34,OUT046,1857.5695108408752
DRC01,OUT035,777.8452998324217
FDQ04,OUT035,660.7089177030149
FDK04,OUT035,938.5460307955466
FDT51,OUT049,1782.8918419103659
FDV26,OUT017,3177.55284213066
FDS04,OUT049,2130.753580077617
FDW43,OUT018,3210.4907969581714
FDQ28,OUT010,461.9558666773599
NCK06,OUT017,2075.824153708261
FDS23,OUT018,1803.6861000186602
FDZ36,OUT019,514.3452708422859
FDE56,OUT018,865.8970369601336
FDW10,OUT027,4714.519213550562
NCN14,OUT045,3025.3583463295254
NCQ18,OUT045,1489.912660571643
FDW08,OUT017,1670.6349999231584
FDU43,OUT035,3939.2832087345932
FDR33,OUT010,598.699550330004
FDM24,OUT010,452.32246222766173
NCZ05,OUT046,1643.3951612444102
NCV41,OUT035,1973.6612109154441
FDV11,OUT018,2560.5468080513356
NCY05,OUT035,683.3105373957161
FDV44,OUT018,2893.7683023097784
FDW32,OUT049,1361.1988305425718
NCU18,OUT027,3292.067816557071
NCC43,OUT035,3986.9996727434595
FDW19,OUT013,1772.088424465841
FDN31,OUT035,3273.5512076271852
FDI48,OUT045,742.8376371179752
FDS24,OUT017,1422.32310092299
FDF46,OUT049,1918.3463451041066
DRG23,OUT017,2470.197949798161
FDG14,OUT018,2194.9694256629496
NCY30,OUT049,2975.3089679643167
FDO28,OUT018,1773.710393716691
DRD24,OUT035,2204.3826422893044
FDI33,OUT049,1449.5882175426837
FDN32,OUT046,3097.6953102579405
FDR16,OUT045,3517.351523304484
FDF26,OUT046,2450.4406232192555
NCN29,OUT018,681.1500776897017
FDE20,OUT045,2708.943184651681
FDA46,OUT046,3075.230237967049
FDU28,OUT045,3039.1842854870165
FDQ48,OUT045,1605.5112968722476
FDV36,OUT013,2088.386646621541
FDR14,OUT018,778.2130880936091
FDP23,OUT017,3690.4301960321613
FDP56,OUT013,768.6784601027128
FDK48,OUT010,445.9304291038302
FDR48,OUT046,2439.5190214643285
NCY29,OUT049,924.8867800666512
FDM22,OUT018,780.8741731343226
DRJ01,OUT013,2607.8798085434646
FDZ43,OUT045,3844.312223088597
FDV03,OUT035,2498.005490361328
FDX11,OUT027,4973.800739225824
NCA41,OUT027,5175.367268918918
FDE38,OUT017,2757.478716077275
FDI27,OUT018,639.5485026776241
FDN32,OUT013,3110.474996889251
NCN43,OUT017,2085.7357319311272
FDB47,OUT027,5179.205422270082
FDV03,OUT017,2474.058695881673
NCN30,OUT045,1488.9956963048808
NCV54,OUT010,506.6808870080387
FDV07,OUT013,1646.6138053084323
FDP07,OUT049,3157.574727620177
FDK48,OUT018,984.2100977214388
FDM15,OUT019,206.1060547071152
FDY19,OUT027,3147.744693518276
FDK46,OUT046,3750.9126046927595
FDY11,OUT045,1058.2545068357501
FDH09,OUT046,869.3678734864953
FDO08,OUT027,4239.691582546312
FDU14,OUT013,3667.1083654283343
FDD22,OUT027,3059.310885873398
FDM27,OUT017,2600.476967700269
FDL02,OUT027,2700.015332030622
NCA17,OUT035,2458.62680255217
FDE38,OUT019,179.9599103623702
NCG07,OUT049,3228.675652187441
DRC27,OUT013,3691.931332845254
FDA27,OUT035,3812.4532922916624
FDW40,OUT045,2086.6666379532003
DRI11,OUT013,1906.6357173128793
FDN50,OUT046,1531.005415087768
FDR12,OUT046,2874.0542011385455
FDT34,OUT027,2698.604563810952
FDW11,OUT035,1032.5443093909366
NCO30,OUT027,5118.278339563711
FDZ34,OUT017,3199.4970277743078
FDU45,OUT017,1945.5869525043079
NCD42,OUT035,681.9605183357896
FDX25,OUT045,3010.1362657036357
NCR29,OUT046,911.6018434335451
FDX43,OUT019,241.00278172590313
FDB04,OUT010,478.74960600128423
FDR49,OUT027,1205.973962170666
FDS39,OUT018,1883.3480651042098
FDW58,OUT045,1443.5224902877762
FDG22,OUT019,260.2751946430855
FDG31,OUT017,1011.3820922080897
NCV53,OUT027,5221.512858270939
DRJ37,OUT035,2482.7585646521625
FDV07,OUT035,1805.5703279817203
FDW52,OUT018,2448.56855884083
FDT15,OUT045,3106.184914953879
FDD02,OUT018,1630.6963189647158
FDM16,OUT035,1210.7003256392156
NCE55,OUT046,2861.5616488834503
FDB57,OUT018,3210.4907969581714
FDQ04,OUT013,658.9763431931407
FDQ47,OUT019,250.6790968475796
FDY14,OUT019,591.732279623251
DRK37,OUT017,3207.2584541315377
FDO25,OUT017,3633.8941121883054
FDL57,OUT046,3760.69902347681
NCK29,OUT018,1758.3651636103061
FDK46,OUT027,5212.754248111234
NCB43,OUT010,439.14556591974434
DRE01,OUT027,5117.062623346355
FDC46,OUT018,2918.572397038016
FDQ23,OUT045,1604.6040865255452
FDX38,OUT049,775.1134934893603
FDG60,OUT018,3075.6453893775056
FDW55,OUT017,4027.4808000317466
FDP39,OUT013,769.0053901846231
FDB20,OUT018,1087.1783761269921
FDV21,OUT017,2116.3053911762036
FDZ02,OUT013,1525.583542767458
FDP19,OUT027,3328.800597573237
FDA38,OUT035,3937.35044104474
FDH22,OUT045,2053.794171093781
DRM11,OUT045,3803.5935167842085
FDO12,OUT027,5147.327328322364
FDT14,OUT049,2021.0665770898065
FDW34,OUT010,941.853155723546
FDG04,OUT027,5093.532544061087
FDW59,OUT018,1125.3093349618828
FDR33,OUT018,1393.684475022623
FDP32,OUT013,2108.536637014565
FDL13,OUT027,5244.435696887746
FDD22,OUT013,1898.1695856042195
FDV40,OUT027,1768.8710760108138
NCD55,OUT046,657.6263241332142
FDQ20,OUT010,342.52319534832645
FDD28,OUT045,883.7038080064608
FDC39,OUT045,3499.143813977412
NCR17,OUT049,1927.3507129802704
DRO35,OUT018,1650.1969127255252
FDF40,OUT049,3927.3153175569505
FDR31,OUT018,2206.5962924893
NCQ41,OUT017,3206.8861762977435
FDP38,OUT046,766.7481607779941
NCU54,OUT027,5147.615301999428
FDG22,OUT018,584.8765617085727
DRK59,OUT013,3759.354690697446
FDC37,OUT046,1647.5210156551348
NCO42,OUT013,2304.7801296322277
NCT42,OUT017,2485.5431799045455
FDX27,OUT035,1537.8429310791105
FDV40,OUT018,985.1173080681414
FDT45,OUT027,1454.517752242362
FDS47,OUT019,321.454351269273
FDR45,OUT035,3933.2983703928917
FDB03,OUT045,3700.554397216072
FDO49,OUT035,886.3839008475878
FDU60,OUT027,4403.46590454772
FDB26,OUT018,748.2702406349985
FDB46,OUT017,3624.6753843805045
FDQ37,OUT019,508.5726124760991
FDN03,OUT017,3973.9391526563077
NCX30,OUT045,3913.778327916659
FDK32,OUT019,206.1060547071152
DRM47,OUT013,3086.4083613861303
NCO02,OUT046,1091.2210724587235
FDP04,OUT013,1071.9757003622126
NCO43,OUT049,1667.3129361267809
FDD59,OUT013,1304.147838102805
FDQ10,OUT017,2938.9505951414462
FDW45,OUT035,2529.47134857082
NCK30,OUT049,3928.5367692515815
FDU31,OUT018,3071.995451129311
NCQ17,OUT019,190.73729854542253
FDN01,OUT017,2910.912858952199
FDZ19,OUT049,2915.6559118044784
DRG37,OUT017,2498.408293864221
FDE32,OUT045,628.1496690216618
FDO34,OUT049,2771.9058576285056
